UIUX,CLUB,BL,TARGET PRODUCT,TEST TYPE,COMPONENT,VARIABLE,JIRA URL,TARGET URL,TITLE,WINNER,STATUS,START DATE,TODAY'S DATE,PROJECTED END DATE,PROJECTED # OF DAYS,PROJECTED SAMPLE SIZE PER OFFER,PROJECTED LIFT,CURRENT FLIGHT (DAYS),ACTUAL END DATE,RETEST,TOTAL FLIGHT (DAYS),PRODUCTION LIVE DATE,AVG LIFT (%),PRIMARY GOAL,DESCRIPTION,LEARNINGS,BL REQUEST (Y/A:B:C)
PM,NE,mxx,Renew Upgrade,Conversion,Redesign,styling,,ne_mxx_renew_upgradeupsell_0319_av_v7a,ne_mxx_renew_upgradeupsell_0319_av_v7a,B,COMPLETED,"Mon, 04/8/19","Tue, 09/10",,,,,,"Mon, 04/22",FALSE,14,,,Increase engagement and conversion of renew/upgrade,Added a 3rd box for basic members only promoting Plus Benefits.,,
JR,NE,fxx,Auto Loans,Conversion,Hero (400),image,https://aaanortheast.atlassian.net/browse/MUL-1166,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_autoloan_heroimage0419av1,ne_fxx_autoloan_hero_image_0419_av_1,A,COMPLETED,"Tue, 04/9/19","Tue, 09/10","Mon, 04/29",20,"4,917",20%,,"Mon, 04/22",FALSE,13,,,,,,
JR,OAC,mxx,Login,Conversion,Link,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-1275,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_oachome_navlinkcopy0419av,oac_mxx_oachome_nav_linkcopy_0419_av,A,COMPLETED,"Wed, 04/10/19","Tue, 09/10","Sat, 04/13",3,"4,117",20%,,"Thu, 04/18",FALSE,8,,,Click to login button,My Account vs My membership,Desktop lost with a high confidence. didn't seem to effect mobile at all.,
JR,OAC,mxx,Join,Conversion,Redirect,redirect,https://aaanortheast.atlassian.net/browse/MUL-1290,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#activitydetails/A-B/oac_mxx_joinsemlpredirectjnprcng0419av,oac_mxx_joinsemlp_redirect_jnprcng_0419_av,,COMPLETED,"Mon, 04/15/19","Tue, 09/10","Tue, 07/2",,"5,187",30%,,"Tue, 07/2",FALSE,78,,,,,,
MG,NE,txx,Car Rentals,Conversion,Widget,other,https://aaanortheast.atlassian.net/browse/TRAVEL-733,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhome_widgetcarrentals0419av,ne_txx_txxhome_widget_carrentals_0419_av,B,COMPLETED,"Tue, 04/16/19","Tue, 09/10","Tue, 05/28",42,"45,914",20.00%,,"Mon, 06/3",FALSE,48,,19.00%,Increase conversion for Car Rentals.,Promo Code link off to Hertz page v. Promo Code field with link in new tab for National hosted promo codes page,"Based off these results, adding a promo code field has significantly encouraged desktop users to continue onto the next step in the Car Rentals funnel, however, it made no change on mobile behavior. I assume since the Promo Codes link opens in a new window, that users may be confused or deterred by the experience to continue forward.",
RB,NE,ixx,Insurance Products,Engagement,Hero,copy - title,https://aaanortheast.atlassian.net/browse/AT-453,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_ixx_ixxhome_herotitlecopy0419mbl,ne_ixx_ixxhome_hero_titlecopy_0419_mbl,A,COMPLETED,"Tue, 04/16/19","Tue, 09/10",,,,,,"Wed, 05/1",FALSE,15,,,Increase engagement/clicks to the Insurance widget Get a Quote CTA button in the hero image for mobile audiences.,Changed heading copy in the hero. Mobile Audiences only.,,
PM,NE,mxx,Add Member,Conversion,Button,styling,https://aaanortheast.atlassian.net/browse/MDAC-1020,ne_mxx_addmember_funnel_btn_color_0419_av_v01,ne_mxx_addmember_funnel_btn_color_0419_av_v01,A,COMPLETED,"Wed, 04/17/19","Tue, 09/10",,,,,,"Tue, 04/30",FALSE,13,,-8.69%,Increase engagement and conversions of add members,Changed color of Add Member button and Save & Continue Button.,Changing button color did not improve conversions,Yes
RB,NE,ixx,Accident Insurance,,Video Row,other,https://aaanortheast.atlassian.net/browse/AT-289,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_accidentins_video0218av,ixx_accidentins_video_0218_dsktp,A,COMPLETED,"Tues, 02/20","Tue, 09/10",,,,,,"Mon, 03/5",FALSE,,,,Engage members to enroll in Accident Insurance.,Tested video autoplay vs. no autoplay. The goal is reached when a visitor to the page clicks on any of the Enroll Now CTA buttons.,,
RB,NE,ixx,Travel Medical Insurance,,Redirect,redirect,https://aaanortheast.atlassian.net/browse/AT-314,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxmedical_funnelredirect0418av,ixx_ixxmedical_funnel_redirect_0418_av,B,COMPLETED,"Tues, 04/10","Tue, 09/10",,,,,,"Tue, 10/2",FALSE,,,,Increase clicks to the different Travel Medical Insurance plans (sub-page vs. landing page).,Increase clicks to the different Travel Medical Insurance plans (sub-page vs. landing page).,,
RB,NE,ixx,Insurance Products,,Widget,styling,https://aaanortheast.atlassian.net/browse/AT-303,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/MVT/mvt_ixx_nehome_widget0318av,mvt_ixx_nehome_widget_0318_av,NONE,COMPLETED,"Tues, 04/17","Tue, 09/10",,,,,,"Tue, 09/25",FALSE,,,,Increase conversions/clicks for the Insurance Savings widget on the AAANE homepage (multivariate).,Multivariate Test - Insurance Savings AAANE Homepage Widget. Variations of background color and heading.,,
RB,NE,ixx,Insurance Products,,Hero,image,https://aaanortheast.atlassian.net/browse/AT-354,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxhome_heroimage0818av,ixx_ixxhome_hero_image_0818_av,C,COMPLETED,"Tues, 8/21","Tue, 09/10",,,,,,"Mon, 09/17",FALSE,,,,Increase engagement/clicks to the different Insurance products featured in the widget.,Changed hero widget background image.,Will update AEM with new hero image used in Experience C. Set up new A/B Test. Test smaller widget with fields stacked.,
RB,NE,ixx,Auto Insurance,,Hero,image,https://aaanortheast.atlassian.net/browse/AT-356,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxauto_heroimage0818av,ixx_ixxauto_hero_image_0818_av,NONE,COMPLETED,"Tues, 8/21","Tue, 09/10",,,,,,"Wed, 09/26",FALSE,,,,Increase clicks to the Auto Insurance applications using the hero widget.,Goal is reached when the Get a Quote CTA button in the widget is clicked.,Launched new A/B Test with redesign & tips copy.,Y/NO
RB,NE,ixx,Insurance Products,,Hero,styling,https://aaanortheast.atlassian.net/browse/AT-347,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxhome_heroredesign0818av,ixx_ixxhome_hero_redesign_0818_av,,PAUSED,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase conversion to insurance products.,Insurance Hero Widget vs. Dynamic Hero Icon.,,
RB,NE,ixx,Auto Insurance,,Form,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ezlynx_restyle0918av,ixx_ezlynx_restyle_0918_av,,PAUSED,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
RB,NE,ixx,Auto Insurance,,Widget,styling,https://aaanortheast.atlassian.net/browse/AT-350,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxauto_widgetredesign0818av,ixx_ixxauto_widget_redesign_0818_av,,PAUSED,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase clicks/conversions to Auto Insurance Quote applications.,Removed Type dropdown and reduced the size of the widget.,,
JR,OAC,Other,Search Bar,,Nav,styling,https://aaanortheast.atlassian.net/browse/MUL-861,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_cxx_oachome_navswap1018rtrg,oac_other_oachome_nav_swap_1018_dsktp,,PAUSED,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase use of search bar in the nav,Made the overall size of the bar a touch larger,,
JR,NE,fxx,Auto Loans,Conversion,Funnel,styling,https://aaanortheast.atlassian.net/browse/MUL-1301,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_autoloansredesignredesign0519av,ne_fxx_autoloans_redesign_redesign_0519_av,NONE,COMPLETED,"Mon, 05/6/19","Tue, 09/10","Sun, 06/2",27,"1,450",20%,,"Fri, 05/31",FALSE,25,,,,,"Never had any significant impact on increasing conversion rate. Also, mid-way through the test issues with changes to the route domain impacted total unique visitors essentially double counting them and tanking the overall conversion (in both experiences)",
JR,OAC,mxx,Renew,Conversion,Copy,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1322,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_renew_copyredesign0519av2,oac_mxx_renew_copy_redesign_0519_av_2,A,COMPLETED,"Mon, 05/6/19","Tue, 09/10","Mon, 05/13",7,443,20.00%,,"Tue, 05/14",FALSE,8,,,Renew Start,More direct language instructing the user what to do,The language was not effective,
PM,NE,mxx,Renewals,Engagement,Widget,styling,,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxxrenew_loginboxdesign1118av,ne_mxxrenew_login_box_design_1118_av,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,NE,fxx,Mortgages,Conversion,CTA Banner,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-903,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_mortgage_ctatitlecopy43422av,ne_fxx_mortgage_cta_titlecopy_43422_av,NONE,COMPLETED,,"Tue, 09/10",,,,,,"Thu, 12/13",FALSE,"43,447",,,Get users into the rest of the site,Update HERO CTAs,,
JR,OAC,ccx,Schedule Service,Conversion,Copy,copy - paragraph,https://aaanortheast.atlassian.net/browse/MUL-1331,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ccx_schdsrvceformpcopy519mbl,oac_ccx_schdsrvce_form_pcopy_519_mbl,A,COMPLETED,"Mon, 05/6/19","Tue, 09/10","Sun, 08/18",104,983,30%,,,FALSE,,,,,,,
RB,NE,ixx,Offer Row Promo Boxes,Engagement,Offer Row,image,https://aaanortheast.atlassian.net/browse/AT-392,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_nehome_or_swap1218av,ixx_nehome_or_swap_1218_av,NONE,COMPLETED,,"Tue, 09/10",,,,,,"Wed, 01/2",FALSE,"43,467",,,Increase clicks to the Insurance promo box on the AAANE homepage.,,,
RB,NE,ixx,Auto Insurance,Conversion,Widget,redirect,https://aaanortheast.atlassian.net/browse/AT-393,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ixxhome_widgetredirect1218riv,ixx_ixxhome_widget_redirect_1218_riv,,IN QUEUE,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase leads for RI Auto Insurance. Fill out EZLynx vs. EZLynx or Request Callback.,,,
PM,NE,mxx,Join Funnel,Conversion,MXX Pricing,copy - cta,,ne_mxx_joinfunnel_pricecomponent_value_copy_0119_av,ne_mxx_joinfunnel_pricecomponent_value_copy_0119_av,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase join conversions.,Changed Most Exclusive copy to Most Popular to grab visitor attention and,,
MG,NE,txx,MVP,Engagement,Button,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-750,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_mvp_vacationdetailsctaredesign0419mbl,ne_txx_mvp_vacationdetails_cta_redesign_0419_mbl,B,COMPLETED,"Tue, 04/23/19","Tue, 09/10","Wed, 06/12",50,"35,078",20.00%,,"Wed, 05/29",FALSE,36,,59.20%,Increase engagement for MVP mobile.,Button styling,"This test increased engagement with the styled buttons, but not had not conclusively converted into an MVP Lead. We've recognized through User Testing feedback that the 'Get a Quote' CTA button copy varies in expectation. The MVP Lead form also requires iterative testing. Though this test was purposed to increase MVP Leads, this test directionally leads us to believe that consistent styling will increase engagement, but further testing is required to match the expectations of the user.",
PM,NE,mxx,My Account,Conversion,Button,styling,,ne_mxx_loggedin_dropdwn_links_0119_lim,ne_mxx_loggedin_dropdwn_links_0119_lim,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,NE,fxx,FxxHome,Conversion,Widget,styling,https://aaanortheast.atlassian.net/browse/MUL-1122,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_fxxhome_widgetredesign0219avv2,ne_fxx_fxxhome_widget_redesign_0219_av_v2,NONE,COMPLETED,"Thu, 04/18/19","Tue, 09/10",,,,,,"Mon, 04/22",FALSE,4,,,,,,
PM,NE,mxx,Login Buttons,Conversion,Nav,styling,,ne_mxx_main_nav_login_butttons_sticky_0119_dsktp,ne_mxx_main_nav_login_butttons_sticky_0119_dsktp,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
PM,NE,mxx,Upgrade,Conversion,Button,styling,https://aaanortheast.atlassian.net/browse/QA-2641,ne_mxx_renew_upgradeupsell_0119_av_dsktp_v2,ne_mxx_renew_upgradeupsell_0119_av_dsktp_v2,B,COMPLETED,"Thu, 01/24/19","Tue, 09/10",,,,,,"Wed, 02/6",FALSE,13,,,,,,
JR,OAC,mxx,HP Hero,Conversion,Hero (400),copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_oachome_heroretarget0219,oac_mxx_oachome_hero_retarget_0219,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase Upgrade/Add Driver,Target Logged in Users at Classic Level and show them Add/Upgrade,,
PM,NE,mxx,Navigation,Conversion,Nav,styling,,ne_nehome_nav_fullwidth_0219_dsktp,ne_nehome_nav_fullwidth_0219_dsktp,,IN QUEUE,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
RB,NE,ixx,Offer Row Promo Boxes,Engagement,Offer Row,styling,https://aaanortheast.atlassian.net/browse/AT-421,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_nehome_orredesign0219mbl,ne_ixx_nehome_or_redesign_0219_mbl,,IN QUEUE,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase clicks to all four promo boxes on mobile devices.,"Redesigned promo boxes into pills, making them more visible above the fold on mobile.",,
JR,NE,fxx,FxxHome,Conversion,Hero,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_fxxhome_widgetaddcta0219av,ne_fxx_fxxhome_widget_addcta_0219_av,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
PM,NE,mxx,Renew Upgrade,Conversion,Funnel,styling,https://aaanortheast.atlassian.net/browse/AD-1488,ne_mxx_renew_upgradeupsell_0319_av_v4,ne_mxx_renew_upgradeupsell_0319_av_v4,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,OAC,Other,Navigation,Conversion,Nav,styling,https://aaanortheast.atlassian.net/browse/MUL-1235,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_other_nav_navredesign0319mbl,oac_other_nav_nav_redesign_0319_mbl,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,NE,fxx,Auto Loans,Conversion,Widget,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1243,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_getrates_widgetpcopy0319av,ne_fxx_getrates_widget_pcopy_0319_av,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
JR,NE,fxx,Auto Loans,Conversion,Funnel,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1300,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_autoloan-step2copytitlecopy0419av,ne_fxx_autoloan-step2_copy_titlecopy_0419_av,NONE,COMPLETED,"Fri, 04/19/19","Tue, 09/10","Mon, 05/13",22,395,10%,,"Wed, 05/8",FALSE,19,,,,,,
RB,NE,ixx,Auto Insurance,Engagement,Icon Row,styling,https://aaanortheast.atlassian.net/browse/AT-449,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_ixx_ixxauto_iconredesign0419av,ne_ixx_ixxauto_icon_redesign_0419_av,,IN QUEUE,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase clicks to the Auto Insurance funnels.,Changed content in the icon row from Why Choose AAA to Types of Coverage AAA Offers.,,
JR,OAC,mxx,Join,Conversion,MXX Pricing,other,https://aaanortheast.atlassian.net/browse/MUL-1165,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_join_redesignredirect0419av,oac_mxx_join_redesign_redirect_0419_av,NONE,COMPLETED,"Tue, 04/23/19","Tue, 09/10","Thu, 07/4",72,"5,869",30%,,"Tue, 05/7",FALSE,14,,,,,,
JR,OAC,mxx,Join,Conversion,Redirect,redirect,https://aaanortheast.atlassian.net/browse/MUL-1291,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_drvway_redirectredesign0419av,oac_mxx_drvway_redirect_redesign_0419_av,NONE,COMPLETED,"Thu, 04/4/19","Tue, 09/10",,,,,,"Tue, 06/25",FALSE,82,,,,,,
PM,NE,mxx,Renew Upgrade,Conversion,Funnel,styling,,ne_mxx_renew_upgradeupsell_0419_dsktp,ne_mxx_renew_upgradeupsell_0419_dsktp,,DRAFT,,"Tue, 09/10",,,,,,,FALSE,0,,,Increase conversions of Basic to Plus Membership during Renew Upgrade.,Removed Premier Colum and added more benefits to Plus description column.,,
JR,OAC,mxx,Driveway to Highway,Conversion,Redirect,redirect,https://aaanortheast.atlassian.net/browse/MUL-1291,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_drvway_redirectredesign0419av,oac_mxx_drvway_redirect_redesign_0419_av,A,COMPLETED,"Fri, 04/12/19","Tue, 09/10","Thu, 07/16",95,308,30%,,"Wed, 06/26",FALSE,75,,,Join Completes,Redirect campaign traffic to Join Page wioth correct pricing. Will take a while to get results.,Seems like the direct mail comapigns convert better with a landing page than with the join pricing page,
MG,NE,txx,MVP,Conversion,Card Carousel,copy - title,https://aaanortheast.atlassian.net/browse/TRAVEL-731,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhp_fvcccopyautoallocate0419av,ne_txx_txxhp_fvcc_copy_autoallocate_0419_av,NONE,COMPLETED,"Tue, 04/23/19","Tue, 09/10","Fri, 06/28",66,"28,193",30.00%,,"Fri, 06/28",FALSE,66,,,Increase conversion for MVP.,Featured Vacations with timer,"As Auto Allocate tests require 1,000 visitors and 50 conversions per activity to begin cycling through algorithmic rounds, we believed that Travel would have enough engagement to drive this test. However, this test did not reach the targeted lift as calculated with sample size projections. It may have been too many variants, or that the variants had minimal impact on the sample size projected.",
RB,NE,mxx,Member Benefits,Conversion,Copy,styling,,ne_mxx_benefits_page_table_tootip_0419_av,ne_mxx_benefits_page_table_tootip_0419_av,,PAUSED,,"Tue, 09/10",,,,,,,FALSE,0,,,,,,
PM,NE,mxx,Renew Upgrade,Conversion,Funnel,styling,,ne_mxx_renew_upgradeupsell_0419_av_v2,ne_mxx_renew_upgradeupsell_0419_av_v2,NONE,COMPLETED,"Mon, 04/22/19","Tue, 09/10",,,,,,"Mon, 05/13",FALSE,21,,,Increase Basic to Plus Conversions by hiding basic membership column.,Hid Basic Membership Column and Pricing.,,
RB,NE,ixx,Auto Insurance,Conversion,5050,copy - paragraph,https://aaanortheast.atlassian.net/browse/AT-441,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ixxhome_5050copy0319riv,ne_ixx_ixxhome_5050_copy_0319_riv_lim,A,COMPLETED,"Mon, 04/22/19","Tue, 09/10","Sat, 05/11",19,"2,253",20.00%,,"Wed, 05/15",FALSE,23,,,Increase conversions for RI EZLynx. Replaced copy in Auto Insurance 5050 with copy targeting RI.,Replaced copy in Auto Insurance 5050 with copy targeting RI.,"Through the duration of the flight, it appears that the location specific savings did not have positive significant impact on engagement.
",
JR,OAC,ixx,Auto Insurance,Engagement,Hero,copy - paragraph,https://aaanortheast.atlassian.net/browse/MUL-1290,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ixx_insurancecopypcopy0419av,oac_ixx_insurance_copy_pcopy_0419_av,B,COMPLETED,"Mon, 04/22/19","Tue, 09/10","Wed, 07/24",73,"1,074",30.00%,,"Tue, 07/23",FALSE,92,,,See what kind of discount pople want,tried $406 and 15%,The 15% offer won out ,
RB,NE,axx,Automotive,Engagement,Hero,copy - cta,https://aaanortheast.atlassian.net/browse/AT-456,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_axx_axxhome_heroctacopy0419av,ne_axx_axxhome_hero_ctacopy_0419_av,A,COMPLETED,"Wed, 04/24/19","Tue, 09/10","Mon, 07/8",75,"12,956",20.00%,,"Mon, 07/8",FALSE,75,,,Increase engagement/clicks to Auto Repair landing using the hero CTA. ,Search Repair Facilities vs. Find your Approved Auto Repair shop.,"This test is just short of reaching the projected sample size of 12,956 visitors per experience by 1,000 visitors total. However, as the lift bounds range from -17.02% to -1.28% for this test, the trendline has remained in the negatives since May 28. 
	The trendline also indicates that the change to the call-to-action button not only was unable to reach the targeted lift of 20.00%, but it also did not appear to make significant positive engagement into the AAR Facility Locator.
",Y/A
MG,NE,txx,Car Rentals,Engagement,Search,other,https://aaanortheast.atlassian.net/browse/TRAVEL-752,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_txx_search_carrentalshero0419av,ne_txx_search_carrentals_hero_0419_av,,LIVE,"Thu, 04/25/19","Tue, 09/10","Wed, 09/11",139,"1,380",20.00%,138,,FALSE,,,,Increase entry rate for Car Rentals.,Search hero,,
MG,NE,txx,Disney MVP,Engagement,Card Carousel,styling,https://aaanortheast.atlassian.net/browse/QA-2854,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_disney_mvpccredesign0419av,ne_txx_disney_mvp_cc_redesign_0419_av,B,COMPLETED,"Thu, 04/25/19","Tue, 09/10","Wed, 08/7",104,"9,407",30.00%,,"Mon, 07/15",FALSE,81,,27.96%,Increase entry rate for Disney MVP. ,Animated Card v. MVP Widget design,"For the entire duration of this test, Experience B has trended positively over Experience A for engagement. Users appear to prefer the design of Experience B, which provided a description on page load, as well as updated availability. Based on the results of this test, we can predict to see a 5.05% conversion rate - a 1.07% absolute increase from the control.",
JR,OAC,mxx,Renew,Conversion,Copy,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1322,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_renew_copyredesign0519av,oac_mxx_renew_copy_redesign_0519_av,NONE,COMPLETED,"Fri, 05/3/19","Tue, 09/10","Fri, 05/10",7,443,20,,"Mon, 05/6",FALSE,3,,,,,,
JR,OAC,txx,Travel,Conversion,Redesign,styling,https://aaanortheast.atlassian.net/browse/MUL-1337,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_txx_txxhome_redesignredesign0519av,oac_txx_txxhome_redesign_redesign_0519_dt,,PAUSED,"Wed, 05/8/19","Tue, 09/10","Fri, 08/23",107,"14,226",20%,,,FALSE,,,,,,,
JR,OAC,mxx,Join,Conversion,Copy,copy - title,https://aaanortheast.atlassian.net/browse/MUL-1330,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_joinfunnelcopylinkcopy0519av,oac_mxx_joinfunnel_copy_linkcopy_0519_av,NONE,COMPLETED,"Wed, 05/8/19","Tue, 09/10","Sun, 06/9",32,"1,721",20%,,"Tue, 06/4",FALSE,27,,,RV/MC Membership Gains,changed copy to be more descriptive,Made no overall difference,
RB,NE,mxx,Renew,Conversion,Funnel,copy - paragraph,https://aaanortheast.atlassian.net/browse/QA-2980,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_renew_upgradeupsellbasictxt0519dsktpv3copy,ne_mxx_renew_upgradeupsell_basic_txt_0519_dsktp_v3,A,COMPLETED,"Mon, 05/13/19","Tue, 09/10","Thu, 06/6",27,200,20%,,"Tue, 05/14",FALSE,1,,,Get More Plus by removing Premier column and making Basic a text selection/button without displaying basic pricing. Version 3 - updated heading copy.,This new test (Version B) hides the Basic column and the Premier column and displays only the Plus column. Underneath the Plus column is a link that members can select if they wish to remain with Basic membership and not upgrade.,,
RB,NE,mxx,Registration,Engagement,Copy,copy - paragraph,https://aaanortheast.atlassian.net/browse/MDAC-1036,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_mxx_register_renewpcopy0519av,ne_mxx_register_renew_pcopy_0519_av_v2,NONE,COMPLETED,"Mon, 05/13/19","Tue, 09/10","Mon, 05/20",7,589,17%,,"Thu, 05/30",FALSE,17,,,Increase clicks to the Continue CTA button and landing on https://nm.northeast.aaa.com/register/profile during the registration/renew process. ,Added copy below membership card imagery to clarify membership number field info.,Adding the additional paragraph copy below the membership card image hoping to clarify what numbers are required for the membership number field did not have a positive significant impact. We continued to see members uncertain of how to fill in this field via Inspectlet sessions. The paragraph copy might be getting overlooked.,
PM,NE,txx,Travel Widget,Conversion,Copy,copy - cta,https://aaanortheast.atlassian.net/browse/TRAVEL-767,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_txx_search_widgetvacationcopy0519av,ne_txx_travel_widget_vacation_copy_0519_av,B,COMPLETED,"Tue, 05/14/19","Tue, 09/10",,,,,,"Fri, 07/26",FALSE,73,,,Increase conversion of clicks to the Vacation Tab in the Travel Widget,"A, B, C test. B - text with link in Vacations tab section, C - text with link in Vacations tab section",,
PM,NE,txx,Travel Widget,Conversion,Copy,copy - cta,https://aaanortheast.atlassian.net/browse/QA-3029,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_txx_homepage_travelwidgetvacationcopy0519av,ne_txx_homepage_travel_widget_vacation_copy_0519_av,B,COMPLETED,"Mon, 05/13/19","Tue, 09/10",,,,,,"Fri, 07/26",FALSE,74,,,Increase conversion of clicks to the Vacation Tab in the Travel Widget on AAA Homepage,"A, B, C test. B - text with link in Vacations tab section, C - text with link in Vacations tab section",,
JR,OAC,ccx,Schedule Service,Conversion,Copy,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ccx_schdsrvceformpcopy0519mblv2,oac_ccx_schdsrvce_form_pcopy_0519_mbl_v2,A,COMPLETED,"Mon, 05/13/19","Tue, 09/10","Sun, 08/25",104,983,30%,,"Tue, 06/4",FALSE,22,,,,,,
